,0
4415,84.0
4416,89.0
4417,89.0
4418,84.0
4419,87.0
4420,89.0
4421,90.0
4422,86.0
4423,85.0
4424,85.0
4425,86.0
4426,86.0
4427,87.0
4428,87.0
4429,85.0
4430,83.0
4431,81.0
4432,83.0
4433,84.0
4434,91.0
4435,96.0
4436,98.0
4437,96.0
4438,91.0
4439,92.0
4440,95.0
4441,96.0
4442,83.0
4443,83.0
4444,92.0
4445,97.0
4446,91.0
4447,89.0
4448,90.0
4449,92.0
4450,93.0
4451,94.0
4452,96.0
4453,97.0
4454,97.0
4455,94.0
4456,94.0
4457,95.0
4458,95.0
4459,95.0
4460,94.0
4461,92.0
4462,95.0
4463,97.0
4464,90.0
4465,86.0
4466,86.0
4467,93.0
4468,96.0
4469,95.0
4470,91.0
4471,88.0
4472,88.0
4473,90.0
4474,97.0
4475,101.0
4476,101.0
4477,98.0
4478,96.0
4479,98.0
4480,92.0
4481,85.0
4482,88.0
4483,90.0
4484,89.0
4485,79.0
4486,78.0
4487,79.0
4488,81.0
4489,82.0
4490,81.0
4491,82.0
4492,84.0
4493,81.0
4494,79.0
4495,79.0
4496,79.0
4497,85.0
4498,91.0
4499,97.0
4500,101.0
4501,102.0
4502,107.0
4503,111.0
4504,113.0
4505,118.0
4506,123.0
4507,127.0
4508,129.0
4509,129.0
4510,129.0
4511,129.0
4512,128.0
4513,126.0
4514,125.0
4515,123.0
4516,122.0
4517,119.0
4518,118.0
4519,119.0
4520,122.0
4521,125.0
4522,129.0
4523,133.0
4524,135.0
4525,136.0
4526,135.0
4527,134.0
4528,134.0
4529,136.0
4530,138.0
4531,140.0
4532,141.0
4533,140.0
4534,139.0
4535,139.0
4536,140.0
4537,141.0
4538,141.0
4539,139.0
4540,138.0
4541,134.0
4542,127.0
4543,125.0
4544,124.0
4545,125.0
4546,125.0
4547,118.0
4548,115.0
4549,111.0
4550,104.0
4551,99.0
4552,101.0
4553,101.0
4554,96.0
4555,92.0
4556,91.0
4557,89.0
4558,89.0
4559,88.0
4560,92.0
4561,96.0
4562,96.0
4563,101.0
4564,105.0
4565,104.0
4566,102.0
4567,98.0
4568,96.0
4569,100.0
4570,104.0
4571,109.0
4572,111.0
4573,113.0
4574,105.0
4575,100.0
4576,105.0
4577,110.0
4578,105.0
4579,102.0
4580,103.0
4581,110.0
4582,120.0
4583,124.0
4584,124.0
4585,128.0
4586,132.0
4587,137.0
4588,140.0
4589,144.0
4590,148.0
4591,152.0
4592,154.0
4593,155.0
4594,158.0
4595,159.0
4596,159.0
4597,159.0
4598,158.0
4599,157.0
4600,155.0
4601,152.0
4602,151.0
4603,150.0
4604,149.0
4605,151.0
4606,151.0
4607,150.0
4608,150.0
4609,151.0
4610,148.0
4611,143.0
4612,143.0
4613,141.0
4614,141.0
4615,141.0
4616,135.0
4617,127.0
4618,123.0
4619,125.0
4620,125.0
4621,123.0
4622,121.0
4623,124.0
4624,125.0
4625,123.0
4626,118.0
4627,119.0
4628,121.0
4629,121.0
4630,113.0
4631,112.0
4632,114.0
4633,105.0
4634,95.0
4635,94.0
4636,93.0
4637,92.0
4638,92.0
4639,91.0
4640,96.0
4641,98.0
4642,98.0
4643,99.0
4644,103.0
4645,107.0
4646,105.0
4647,98.0
4648,101.0
4649,105.0
4650,107.0
4651,106.0
4652,99.0
4653,95.0
4654,93.0
4655,90.0
4656,90.0
4657,91.0
4658,95.0
4659,96.0
4660,98.0
4661,100.0
4662,97.0
4663,93.0
4664,97.0
4665,100.0
4666,101.0
4667,102.0
4668,106.0
4669,107.0
4670,95.0
4671,91.0
4672,91.0
4673,100.0
4674,105.0
4675,105.0
4676,98.0
4677,99.0
4678,100.0
4679,93.0
4680,92.0
4681,91.0
4682,98.0
4683,111.0
4684,111.0
4685,109.0
4686,112.0
4687,113.0
4688,107.0
4689,100.0
4690,99.0
4691,95.0
4692,92.0
4693,91.0
4694,96.0
4695,97.0
4696,99.0
4697,104.0
4698,106.0
4699,104.0
4700,100.0
4701,104.0
4702,108.0
4703,107.0
4704,105.0
4705,88.0
4706,87.0
4707,89.0
4708,86.0
4709,83.0
4710,82.0
4711,84.0
4712,85.0
4713,84.0
4714,86.0
4715,89.0
4716,92.0
4717,93.0
4718,93.0
4719,97.0
4720,101.0
4721,108.0
4722,112.0
4723,115.0
4724,121.0
4725,128.0
4726,137.0
4727,143.0
4728,143.0
4729,146.0
4730,153.0
4731,155.0
4732,156.0
4733,156.0
4734,158.0
4735,158.0
4736,159.0
4737,159.0
4738,166.0
4739,169.0
4740,171.0
4741,170.0
4742,170.0
4743,167.0
4744,164.0
4745,162.0
4746,159.0
4747,157.0
4748,157.0
4749,157.0
4750,156.0
4751,154.0
4752,151.0
4753,149.0
4754,148.0
4755,149.0
4756,146.0
4757,126.0
4758,126.0
4759,127.0
4760,134.0
4761,135.0
4762,132.0
4763,129.0
4764,127.0
4765,127.0
4766,127.0
4767,119.0
4768,110.0
4769,114.0
4770,118.0
4771,117.0
4772,113.0
4773,110.0
4774,112.0
4775,116.0
4776,117.0
4777,112.0
4778,111.0
4779,111.0
4780,115.0
4781,117.0
4782,116.0
4783,112.0
4784,113.0
4785,115.0
4786,110.0
4787,106.0
4788,106.0
4789,106.0
4790,106.0
4791,103.0
4792,103.0
4793,104.0
4794,104.0
4795,101.0
4796,102.0
4797,104.0
4798,109.0
4799,110.0
4800,112.0
4801,108.0
4802,109.0
4803,111.0
4804,112.0
4805,111.0
4806,107.0
4807,109.0
4808,111.0
4809,108.0
4810,105.0
4811,106.0
4812,107.0
4813,108.0
4814,107.0
4815,105.0
4816,107.0
4817,113.0
4818,118.0
4819,117.0
4820,103.0
4821,96.0
4822,97.0
4823,103.0
4824,106.0
4825,110.0
4826,111.0
4827,108.0
4828,97.0
4829,96.0
4830,100.0
4831,105.0
4832,102.0
4833,103.0
4834,106.0
4835,111.0
4836,111.0
4837,109.0
4838,104.0
4839,100.0
4840,100.0
4841,101.0
4842,101.0
4843,100.0
4844,104.0
4845,112.0
4846,117.0
4847,120.0
4848,115.0
4849,102.0
4850,105.0
4851,107.0
4852,104.0
4853,102.0
4854,105.0
4855,109.0
4856,106.0
4857,99.0
4858,103.0
4859,105.0
4860,104.0
4861,101.0
4862,98.0
4863,93.0
4864,95.0
4865,89.0
4866,85.0
4867,89.0
4868,90.0
4869,90.0
4870,95.0
4871,101.0
4872,104.0
4873,105.0
4874,106.0
4875,110.0
4876,112.0
4877,114.0
4878,115.0
4879,122.0
4880,124.0
4881,128.0
4882,134.0
4883,141.0
4884,149.0
4885,149.0
4886,148.0
4887,149.0
4888,148.0
4889,147.0
4890,145.0
4891,145.0
4892,144.0
4893,143.0
4894,141.0
4895,141.0
4896,141.0
4897,141.0
4898,139.0
4899,135.0
4900,135.0
4901,135.0
4902,135.0
4903,126.0
4904,116.0
4905,118.0
4906,117.0
4907,115.0
4908,115.0
4909,108.0
4910,109.0
4911,112.0
4912,108.0
4913,110.0
4914,113.0
4915,115.0
4916,114.0
4917,103.0
4918,103.0
4919,107.0
4920,106.0
4921,103.0
4922,103.0
4923,105.0
4924,112.0
4925,113.0
4926,113.0
4927,111.0
4928,95.0
4929,98.0
4930,97.0
4931,99.0
4932,99.0
4933,100.0
4934,100.0
4935,97.0
4936,98.0
4937,98.0
4938,98.0
4939,104.0
4940,109.0
4941,114.0
4942,117.0
4943,122.0
4944,126.0
4945,122.0
4946,121.0
4947,120.0
4948,119.0
4949,119.0
4950,119.0
4951,117.0
4952,114.0
4953,113.0
4954,112.0
4955,117.0
4956,117.0
4957,118.0
4958,116.0
4959,118.0
4960,119.0
4961,115.0
4962,115.0
4963,114.0
4964,107.0
4965,107.0
4966,110.0
4967,112.0
4968,111.0
4969,107.0
4970,102.0
4971,105.0
4972,102.0
4973,98.0
4974,97.0
4975,96.0
4976,99.0
4977,100.0
4978,99.0
4979,90.0
4980,89.0
4981,92.0
4982,93.0
4983,93.0
4984,93.0
4985,92.0
4986,92.0
4987,96.0
4988,97.0
4989,90.0
4990,91.0
4991,94.0
4992,98.0
4993,103.0
4994,96.0
4995,100.0
4996,111.0
4997,115.0
4998,118.0
4999,122.0
5000,125.0
5001,127.0
5002,130.0
5003,132.0
5004,132.0
5005,131.0
5006,129.0
5007,130.0
5008,131.0
5009,123.0
5010,118.0
5011,119.0
5012,124.0
5013,127.0
5014,135.0
5015,142.0
5016,142.0
5017,146.0
5018,149.0
5019,154.0
5020,156.0
5021,159.0
5022,162.0
5023,163.0
5024,165.0
5025,166.0
5026,167.0
5027,167.0
5028,167.0
5029,167.0
5030,166.0
5031,166.0
5032,163.0
5033,159.0
5034,155.0
5035,151.0
5036,150.0
5037,149.0
5038,148.0
5039,147.0
5040,147.0
5041,145.0
5042,146.0
5043,145.0
5044,138.0
5045,136.0
5046,134.0
5047,134.0
5048,133.0
5049,133.0
5050,130.0
5051,127.0
5052,129.0
5053,128.0
5054,127.0
5055,120.0
5056,117.0
5057,117.0
5058,118.0
5059,120.0
5060,112.0
5061,95.0
5062,99.0
5063,104.0
5064,112.0
5065,114.0
5066,111.0
5067,104.0
5068,106.0
5069,109.0
5070,111.0
5071,112.0
5072,108.0
5073,105.0
5074,103.0
5075,102.0
5076,107.0
5077,107.0
5078,103.0
5079,95.0
5080,99.0
5081,107.0
5082,110.0
5083,105.0
5084,107.0
5085,109.0
5086,102.0
5087,105.0
5088,108.0
5089,110.0
5090,101.0
5091,105.0
5092,110.0
5093,109.0
5094,99.0
5095,100.0
5096,106.0
5097,110.0
5098,102.0
5099,97.0
5100,99.0
5101,104.0
5102,106.0
5103,107.0
5104,107.0
5105,108.0
5106,108.0
5107,107.0
5108,91.0
5109,88.0
5110,91.0
5111,105.0
5112,108.0
5113,110.0
5114,113.0
5115,112.0
5116,109.0
5117,100.0
5118,103.0
5119,109.0
5120,117.0
5121,127.0
5122,131.0
5123,138.0
5124,142.0
5125,145.0
5126,147.0
5127,151.0
5128,153.0
5129,152.0
5130,136.0
5131,130.0
5132,132.0
5133,136.0
5134,138.0
5135,138.0
5136,138.0
5137,137.0
5138,135.0
5139,134.0
5140,134.0
5141,136.0
5142,138.0
5143,136.0
5144,132.0
5145,130.0
5146,129.0
5147,128.0
5148,122.0
5149,119.0
5150,120.0
5151,117.0
5152,93.0
5153,94.0
5154,97.0
5155,109.0
5156,111.0
5157,111.0
5158,111.0
5159,106.0
5160,106.0
5161,107.0
5162,108.0
5163,112.0
5164,112.0
5165,111.0
5166,101.0
5167,101.0
5168,101.0
5169,100.0
5170,102.0
5171,103.0
5172,102.0
5173,95.0
5174,99.0
5175,102.0
5176,100.0
5177,99.0
5178,90.0
5179,91.0
5180,93.0
5181,95.0
5182,99.0
5183,101.0
5184,101.0
5185,100.0
5186,99.0
5187,100.0
5188,101.0
5189,102.0
5190,96.0
5191,98.0
5192,98.0
5193,110.0
5194,113.0
5195,112.0
5196,112.0
5197,119.0
5198,124.0
5199,125.0
5200,116.0
5201,116.0
5202,118.0
5203,122.0
5204,125.0
5205,127.0
5206,133.0
5207,135.0
5208,136.0
5209,138.0
5210,139.0
5211,143.0
5212,143.0
5213,141.0
5214,138.0
5215,144.0
5216,146.0
5217,146.0
5218,144.0
5219,142.0
5220,142.0
5221,142.0
5222,143.0
5223,142.0
5224,142.0
5225,141.0
5226,140.0
5227,138.0
5228,138.0
5229,136.0
5230,133.0
5231,131.0
5232,130.0
5233,131.0
5234,128.0
5235,126.0
5236,120.0
5237,118.0
5238,118.0
5239,116.0
5240,111.0
5241,110.0
5242,106.0
5243,99.0
5244,101.0
5245,104.0
5246,97.0
5247,96.0
5248,99.0
5249,101.0
5250,99.0
5251,97.0
5252,95.0
5253,96.0
5254,98.0
5255,95.0
5256,95.0
5257,98.0
5258,103.0
5259,106.0
5260,102.0
5261,95.0
5262,99.0
5263,98.0
5264,96.0
5265,93.0
5266,93.0
5267,98.0
5268,101.0
5269,100.0
5270,98.0
5271,100.0
5272,101.0
5273,101.0
5274,102.0
5275,104.0
5276,102.0
5277,94.0
5278,95.0
5279,96.0
5280,97.0
5281,96.0
5282,94.0
5283,91.0
5284,88.0
5285,84.0
5286,83.0
5287,83.0
5288,91.0
5289,99.0
5290,104.0
5291,106.0
5292,106.0
5293,107.0
5294,111.0
5295,112.0
5296,115.0
5297,120.0
5298,121.0
5299,123.0
5300,127.0
5301,129.0
5302,130.0
5303,132.0
5304,132.0
5305,136.0
5306,140.0
5307,142.0
5308,147.0
5309,152.0
5310,156.0
5311,159.0
5312,161.0
5313,161.0
5314,160.0
5315,161.0
5316,161.0
5317,160.0
5318,158.0
5319,156.0
5320,155.0
5321,153.0
5322,148.0
5323,142.0
5324,138.0
5325,136.0
5326,137.0
5327,137.0
5328,135.0
5329,128.0
5330,124.0
5331,121.0
5332,120.0
5333,116.0
5334,115.0
5335,117.0
5336,116.0
5337,113.0
5338,111.0
5339,95.0
5340,97.0
5341,96.0
5342,90.0
5343,89.0
5344,91.0
5345,89.0
5346,88.0
5347,90.0
5348,94.0
5349,100.0
5350,121.0
5351,123.0
5352,123.0
5353,122.0
5354,114.0
5355,115.0
5356,121.0
5357,124.0
5358,126.0
5359,130.0
5360,132.0
5361,133.0
5362,130.0
5363,127.0
5364,126.0
5365,123.0
5366,122.0
5367,119.0
5368,115.0
5369,118.0
5370,123.0
5371,125.0
5372,126.0
5373,124.0
5374,115.0
5375,116.0
5376,117.0
5377,122.0
5378,117.0
5379,115.0
5380,116.0
5381,123.0
5382,123.0
5383,122.0
5384,118.0
5385,119.0
5386,116.0
5387,116.0
5388,119.0
5389,124.0
5390,132.0
5391,134.0
5392,131.0
5393,130.0
5394,130.0
5395,128.0
5396,128.0
5397,130.0
5398,130.0
5399,128.0
5400,128.0
5401,129.0
5402,131.0
5403,125.0
5404,112.0
5405,109.0
5406,106.0
5407,99.0
5408,89.0
5409,90.0
5410,83.0
5411,78.0
5412,78.0
5413,80.0
5414,81.0
5415,83.0
5416,83.0
5417,82.0
5418,78.0
5419,79.0
5420,78.0
5421,79.0
5422,79.0
5423,77.0
5424,80.0
5425,82.0
5426,87.0
5427,99.0
5428,106.0
5429,105.0
5430,101.0
5431,101.0
5432,105.0
5433,106.0
5434,108.0
5435,111.0
5436,116.0
5437,115.0
5438,116.0
5439,121.0
5440,122.0
5441,124.0
5442,125.0
5443,110.0
5444,108.0
5445,110.0
5446,121.0
5447,127.0
5448,131.0
5449,136.0
5450,138.0
5451,140.0
5452,139.0
5453,139.0
5454,141.0
5455,144.0
5456,149.0
5457,150.0
5458,150.0
5459,149.0
5460,148.0
5461,147.0
5462,146.0
5463,145.0
5464,141.0
5465,140.0
5466,139.0
5467,138.0
5468,139.0
5469,141.0
5470,142.0
5471,141.0
5472,142.0
5473,143.0
5474,145.0
5475,145.0
5476,146.0
5477,143.0
5478,139.0
5479,135.0
5480,134.0
5481,135.0
5482,133.0
5483,133.0
5484,133.0
5485,135.0
5486,134.0
5487,132.0
5488,124.0
5489,124.0
5490,124.0
5491,121.0
5492,119.0
5493,118.0
5494,119.0
5495,115.0
5496,115.0
5497,113.0
5498,112.0
5499,115.0
5500,118.0
5501,119.0
5502,119.0
5503,96.0
5504,93.0
5505,94.0
5506,97.0
5507,96.0
5508,91.0
5509,93.0
5510,96.0
5511,97.0
5512,99.0
5513,102.0
5514,103.0
5515,105.0
5516,110.0
5517,104.0
5518,95.0
5519,94.0
5520,99.0
5521,107.0
5522,105.0
5523,101.0
5524,100.0
5525,103.0
5526,107.0
5527,111.0
5528,106.0
5529,107.0
5530,109.0
5531,108.0
5532,108.0
5533,107.0
5534,107.0
5535,108.0
5536,125.0
5537,133.0
5538,135.0
5539,139.0
5540,136.0
5541,129.0
5542,126.0
5543,127.0
5544,125.0
5545,126.0
5546,128.0
5547,131.0
5548,131.0
5549,131.0
5550,132.0
5551,130.0
5552,130.0
5553,129.0
5554,129.0
5555,129.0
5556,129.0
5557,122.0
5558,119.0
5559,121.0
5560,122.0
5561,119.0
5562,118.0
5563,121.0
5564,121.0
5565,114.0
5566,112.0
5567,111.0
5568,108.0
5569,109.0
5570,107.0
5571,103.0
5572,104.0
5573,106.0
5574,107.0
5575,92.0
5576,91.0
5577,96.0
5578,100.0
5579,85.0
5580,83.0
5581,82.0
5582,82.0
5583,85.0
5584,88.0
5585,90.0
5586,91.0
5587,95.0
5588,95.0
5589,95.0
5590,97.0
5591,100.0
5592,106.0
5593,110.0
5594,111.0
5595,112.0
5596,114.0
5597,116.0
5598,112.0
5599,111.0
5600,111.0
5601,110.0
5602,112.0
5603,117.0
5604,122.0
5605,127.0
5606,131.0
5607,133.0
5608,136.0
5609,138.0
5610,144.0
5611,148.0
5612,152.0
5613,156.0
5614,156.0
5615,155.0
5616,155.0
5617,156.0
5618,157.0
5619,155.0
5620,154.0
5621,155.0
5622,154.0
5623,153.0
5624,149.0
5625,146.0
5626,147.0
5627,150.0
5628,152.0
5629,153.0
5630,153.0
5631,155.0
5632,154.0
5633,153.0
5634,152.0
5635,151.0
5636,150.0
5637,149.0
5638,148.0
5639,147.0
5640,147.0
5641,147.0
5642,143.0
5643,144.0
5644,144.0
5645,142.0
5646,139.0
5647,138.0
5648,133.0
5649,128.0
5650,127.0
5651,126.0
5652,119.0
5653,118.0
5654,121.0
5655,120.0
5656,118.0
5657,116.0
5658,107.0
5659,105.0
5660,103.0
5661,109.0
5662,113.0
5663,115.0
5664,117.0
5665,123.0
5666,128.0
5667,125.0
5668,124.0
5669,125.0
5670,124.0
5671,122.0
5672,122.0
5673,121.0
5674,117.0
5675,116.0
5676,115.0
5677,116.0
5678,117.0
5679,111.0
5680,110.0
5681,113.0
5682,113.0
5683,115.0
5684,114.0
5685,116.0
5686,115.0
5687,97.0
5688,97.0
5689,106.0
5690,112.0
5691,113.0
5692,120.0
5693,125.0
5694,127.0
5695,131.0
5696,130.0
5697,126.0
5698,123.0
5699,121.0
5700,122.0
5701,121.0
5702,121.0
5703,121.0
5704,121.0
5705,121.0
5706,123.0
5707,125.0
5708,125.0
5709,127.0
5710,127.0
5711,124.0
5712,121.0
5713,119.0
5714,110.0
5715,104.0
5716,103.0
5717,102.0
5718,88.0
5719,86.0
5720,84.0
5721,83.0
5722,82.0
5723,81.0
5724,80.0
5725,80.0
5726,81.0
5727,83.0
5728,83.0
5729,85.0
5730,87.0
5731,88.0
5732,90.0
5733,93.0
5734,107.0
5735,111.0
5736,113.0
5737,111.0
5738,109.0
5739,114.0
5740,116.0
5741,112.0
5742,114.0
5743,119.0
5744,122.0
5745,120.0
5746,114.0
5747,114.0
5748,114.0
5749,110.0
5750,108.0
5751,108.0
5752,111.0
5753,110.0
5754,107.0
5755,98.0
5756,96.0
5757,97.0
5758,91.0
5759,90.0
5760,87.0
5761,89.0
5762,94.0
5763,98.0
5764,101.0
5765,107.0
5766,107.0
5767,106.0
5768,116.0
5769,122.0
5770,128.0
5771,133.0
5772,137.0
5773,139.0
5774,144.0
5775,144.0
5776,144.0
5777,144.0
5778,144.0
5779,149.0
5780,150.0
5781,153.0
5782,154.0
5783,154.0
5784,153.0
5785,151.0
5786,149.0
5787,149.0
5788,149.0
5789,145.0
5790,145.0
5791,146.0
5792,146.0
5793,146.0
5794,146.0
5795,146.0
5796,145.0
5797,144.0
5798,144.0
5799,141.0
5800,139.0
5801,135.0
5802,134.0
5803,139.0
5804,140.0
5805,137.0
5806,133.0
5807,134.0
5808,138.0
5809,142.0
5810,149.0
5811,155.0
5812,160.0
5813,164.0
5814,163.0
5815,160.0
5816,157.0
5817,156.0
5818,148.0
5819,147.0
5820,147.0
5821,147.0
5822,147.0
5823,146.0
5824,145.0
5825,144.0
5826,142.0
5827,141.0
5828,132.0
5829,130.0
5830,135.0
5831,137.0
5832,137.0
5833,134.0
5834,129.0
5835,132.0
5836,126.0
5837,127.0
5838,130.0
5839,128.0
5840,121.0
5841,115.0
5842,117.0
5843,120.0
5844,122.0
5845,123.0
5846,108.0
5847,108.0
5848,115.0
5849,121.0
5850,118.0
5851,115.0
5852,111.0
5853,100.0
5854,98.0
5855,99.0
5856,90.0
5857,95.0
5858,102.0
5859,109.0
5860,114.0
5861,108.0
5862,109.0
5863,110.0
5864,108.0
5865,112.0
5866,114.0
5867,116.0
5868,119.0
5869,125.0
5870,136.0
5871,144.0
5872,147.0
5873,148.0
5874,146.0
5875,146.0
5876,149.0
5877,151.0
5878,155.0
5879,157.0
5880,157.0
5881,156.0
5882,153.0
5883,151.0
5884,149.0
5885,146.0
5886,145.0
5887,143.0
5888,142.0
5889,139.0
5890,138.0
5891,138.0
5892,137.0
5893,137.0
5894,133.0
5895,132.0
5896,135.0
5897,138.0
5898,142.0
5899,143.0
5900,142.0
5901,141.0
5902,143.0
5903,147.0
5904,149.0
5905,159.0
5906,161.0
5907,167.0
5908,167.0
5909,163.0
5910,158.0
5911,153.0
5912,139.0
5913,136.0
5914,138.0
5915,139.0
5916,138.0
5917,136.0
5918,135.0
5919,132.0
5920,129.0
5921,131.0
5922,133.0
5923,133.0
5924,130.0
5925,124.0
5926,117.0
5927,115.0
5928,115.0
5929,109.0
5930,107.0
5931,104.0
5932,100.0
5933,99.0
5934,97.0
5935,95.0
5936,93.0
5937,95.0
5938,97.0
5939,96.0
5940,95.0
5941,96.0
5942,97.0
5943,97.0
5944,100.0
5945,100.0
5946,100.0
5947,102.0
5948,111.0
5949,117.0
5950,121.0
5951,127.0
5952,127.0
5953,126.0
5954,123.0
5955,124.0
5956,130.0
5957,139.0
5958,147.0
5959,152.0
5960,154.0
5961,161.0
5962,165.0
5963,166.0
5964,169.0
5965,168.0
5966,165.0
5967,163.0
5968,161.0
5969,157.0
5970,155.0
5971,135.0
5972,133.0
5973,133.0
5974,134.0
5975,134.0
5976,130.0
5977,127.0
5978,123.0
5979,120.0
5980,121.0
5981,121.0
5982,121.0
5983,120.0
5984,118.0
5985,115.0
5986,113.0
5987,109.0
5988,103.0
5989,99.0
5990,94.0
5991,90.0
5992,90.0
5993,89.0
5994,89.0
5995,90.0
5996,89.0
5997,88.0
5998,87.0
5999,86.0
6000,88.0
6001,89.0
6002,94.0
6003,93.0
6004,92.0
6005,94.0
6006,96.0
6007,95.0
6008,91.0
6009,89.0
6010,89.0
6011,88.0
6012,87.0
6013,84.0
6014,82.0
6015,83.0
6016,86.0
6017,92.0
6018,92.0
6019,109.0
6020,117.0
6021,120.0
6022,116.0
6023,118.0
6024,125.0
6025,133.0
6026,147.0
6027,150.0
6028,156.0
6029,162.0
6030,168.0
6031,170.0
6032,173.0
6033,175.0
6034,179.0
6035,180.0
6036,181.0
6037,181.0
6038,178.0
6039,173.0
6040,168.0
6041,164.0
6042,159.0
6043,157.0
6044,154.0
6045,150.0
6046,148.0
6047,147.0
6048,144.0
6049,139.0
6050,134.0
6051,129.0
6052,127.0
6053,125.0
6054,122.0
6055,117.0
6056,116.0
6057,117.0
6058,109.0
6059,108.0
6060,109.0
6061,108.0
6062,104.0
6063,101.0
6064,88.0
6065,87.0
6066,86.0
6067,86.0
6068,85.0
6069,85.0
6070,84.0
6071,84.0
6072,85.0
6073,86.0
6074,88.0
6075,89.0
6076,90.0
6077,93.0
6078,104.0
6079,109.0
6080,110.0
6081,108.0
6082,94.0
6083,93.0
6084,93.0
6085,97.0
6086,99.0
6087,102.0
6088,110.0
6089,119.0
6090,122.0
6091,124.0
6092,117.0
6093,115.0
6094,112.0
6095,113.0
6096,114.0
6097,115.0
6098,113.0
6099,107.0
6100,105.0
6101,99.0
6102,100.0
6103,99.0
6104,97.0
6105,93.0
6106,93.0
6107,95.0
6108,95.0
6109,96.0
6110,99.0
6111,98.0
6112,100.0
6113,106.0
6114,108.0
6115,108.0
6116,108.0
6117,112.0
6118,116.0
6119,114.0
6120,114.0
6121,115.0
6122,118.0
6123,120.0
6124,115.0
6125,114.0
6126,117.0
6127,119.0
6128,115.0
6129,111.0
6130,113.0
6131,117.0
6132,121.0
6133,118.0
6134,107.0
6135,109.0
6136,118.0
6137,121.0
6138,124.0
6139,123.0
6140,121.0
6141,122.0
6142,123.0
6143,120.0
6144,119.0
6145,120.0
6146,121.0
6147,115.0
6148,100.0
6149,92.0
6150,107.0
6151,115.0
6152,121.0
6153,123.0
6154,124.0
6155,125.0
6156,124.0
6157,124.0
6158,123.0
6159,121.0
6160,117.0
6161,113.0
6162,113.0
6163,113.0
6164,114.0
6165,114.0
6166,117.0
6167,119.0
6168,118.0
6169,120.0
6170,122.0
6171,124.0
6172,120.0
6173,115.0
6174,116.0
6175,119.0
6176,119.0
6177,112.0
6178,108.0
6179,109.0
6180,110.0
6181,96.0
6182,93.0
6183,90.0
6184,98.0
6185,97.0
6186,97.0
6187,91.0
6188,87.0
6189,85.0
6190,83.0
6191,82.0
6192,81.0
6193,81.0
6194,80.0
6195,82.0
6196,83.0
6197,83.0
6198,84.0
6199,87.0
6200,90.0
6201,88.0
6202,85.0
6203,85.0
6204,85.0
6205,86.0
6206,87.0
6207,90.0
6208,93.0
6209,90.0
6210,90.0
6211,89.0
6212,91.0
6213,93.0
6214,96.0
6215,97.0
6216,91.0
6217,89.0
6218,93.0
6219,97.0
6220,99.0
6221,97.0
6222,93.0
6223,92.0
6224,91.0
6225,89.0
6226,87.0
6227,83.0
6228,83.0
6229,83.0
6230,82.0
6231,82.0
6232,82.0
6233,84.0
6234,87.0
6235,90.0
6236,92.0
6237,86.0
6238,87.0
6239,88.0
6240,88.0
6241,88.0
6242,87.0
6243,87.0
6244,87.0
6245,87.0
6246,87.0
6247,87.0
6248,87.0
6249,88.0
6250,88.0
6251,90.0
6252,89.0
6253,90.0
6254,95.0
6255,98.0
6256,90.0
6257,89.0
6258,90.0
6259,90.0
6260,87.0
6261,85.0
6262,85.0
6263,85.0
6264,85.0
6265,85.0
6266,85.0
6267,85.0
6268,87.0
6269,88.0
6270,89.0
6271,91.0
6272,91.0
6273,89.0
6274,90.0
6275,93.0
6276,96.0
6277,98.0
6278,96.0
6279,96.0
6280,92.0
6281,93.0
6282,94.0
6283,94.0
6284,93.0
6285,92.0
6286,92.0
6287,93.0
6288,93.0
6289,93.0
6290,93.0
6291,93.0
6292,94.0
6293,100.0
6294,102.0
6295,103.0
6296,102.0
6297,106.0
6298,110.0
6299,117.0
6300,123.0
6301,129.0
6302,132.0
6303,134.0
6304,134.0
6305,138.0
6306,140.0
6307,144.0
6308,147.0
6309,149.0
6310,151.0
6311,153.0
6312,155.0
6313,156.0
6314,156.0
6315,154.0
6316,154.0
6317,153.0
6318,152.0
6319,152.0
6320,153.0
6321,155.0
6322,148.0
6323,141.0
6324,138.0
6325,139.0
6326,138.0
6327,132.0
6328,128.0
6329,123.0
6330,117.0
6331,113.0
6332,110.0
6333,105.0
6334,104.0
6335,98.0
6336,100.0
6337,93.0
6338,90.0
6339,89.0
6340,87.0
6341,87.0
6342,86.0
6343,85.0
6344,86.0
6345,86.0
6346,84.0
6347,84.0
6348,84.0
6349,84.0
6350,78.0
6351,78.0
6352,79.0
6353,78.0
6354,79.0
6355,81.0
6356,82.0
6357,83.0
6358,85.0
6359,89.0
6360,88.0
6361,87.0
6362,91.0
6363,92.0
6364,86.0
6365,86.0
6366,86.0
6367,88.0
6368,88.0
6369,93.0
6370,99.0
6371,88.0
6372,86.0
6373,86.0
6374,83.0
6375,81.0
6376,81.0
6377,81.0
6378,81.0
6379,81.0
6380,82.0
6381,82.0
6382,81.0
6383,81.0
6384,81.0
6385,81.0
6386,81.0
6387,81.0
6388,82.0
6389,82.0
6390,82.0
6391,82.0
6392,83.0
6393,84.0
6394,84.0
6395,90.0
6396,92.0
6397,93.0
6398,91.0
6399,90.0
6400,90.0
6401,88.0
6402,88.0
6403,88.0
6404,88.0
6405,90.0
6406,91.0
6407,91.0
6408,94.0
6409,99.0
6410,100.0
6411,97.0
6412,91.0
6413,90.0
