,0
14700,134
14701,132
14702,131
14703,129
14704,129
14705,129
14706,129
14707,128
14708,129
14709,133
14710,135
14711,139
14712,143
14713,150
14714,153
14715,157
14716,159
14717,159
14718,160
14719,162
14720,162
14721,165
14722,165
14723,165
14724,166
14725,167
14726,167
14727,166
14728,165
14729,163
14730,161
14731,160
14732,158
14733,157
14734,158
14735,159
14736,159
14737,159
14738,155
14739,152
14740,149
14741,146
14742,136
14743,134
14744,134
14745,137
14746,136
14747,125
14748,114
14749,111
14750,114
14751,98
14752,97
14753,104
14754,102
14755,94
14756,90
14757,87
14758,86
14759,87
14760,85
14761,84
14762,84
14763,85
14764,86
14765,86
14766,88
14767,90
14768,91
14769,91
14770,91
14771,91
14772,93
14773,99
14774,100
14775,100
14776,94
14777,91
14778,89
14779,87
14780,86
14781,82
14782,79
14783,79
14784,79
14785,78
14786,79
14787,79
14788,79
14789,79
14790,79
14791,80
14792,79
14793,79
14794,78
14795,77
14796,77
14797,77
14798,77
14799,78
14800,78
14801,78
14802,79
14803,80
14804,80
14805,79
14806,80
14807,80
14808,81
14809,82
14810,81
14811,82
14812,83
14813,82
14814,85
14815,90
14816,95
14817,95
14818,93
14819,94
14820,99
14821,103
14822,104
14823,103
14824,95
14825,85
14826,86
14827,94
14828,98
14829,107
14830,115
14831,117
14832,105
14833,92
14834,98
14835,99
14836,100
14837,99
14838,97
14839,88
14840,81
14841,77
14842,77
14843,80
14844,81
14845,81
14846,80
14847,81
14848,93
14849,100
14850,99
14851,95
14852,98
14853,103
14854,106
14855,105
14856,99
14857,90
14858,86
14859,88
14860,91
14861,97
14862,95
14863,91
14864,90
14865,90
14866,87
14867,88
14868,88
14869,85
14870,84
14871,94
14872,102
14873,104
14874,107
14875,110
14876,111
14877,109
14878,107
14879,104
14880,103
14881,102
14882,103
14883,107
14884,111
14885,112
14886,113
14887,115
14888,118
14889,117
14890,110
14891,110
14892,114
14893,119
14894,133
14895,141
14896,145
14897,155
14898,159
14899,161
14900,163
14901,165
14902,167
14903,168
14904,171
14905,173
14906,177
14907,178
14908,179
14909,179
14910,177
14911,175
14912,170
14913,167
14914,164
14915,160
14916,157
14917,154
14918,152
14919,151
14920,150
14921,142
14922,139
14923,128
14924,122
14925,122
14926,123
14927,123
14928,124
14929,124
14930,119
14931,118
14932,114
14933,110
14934,104
14935,97
14936,93
14937,94
14938,92
14939,90
14940,88
14941,88
14942,86
14943,84
14944,82
14945,80
14946,79
14947,77
14948,75
14949,73
14950,73
14951,76
14952,75
14953,77
14954,83
14955,86
14956,84
14957,81
14958,80
14959,81
14960,80
14961,77
14962,75
14963,75
14964,74
14965,79
14966,79
14967,80
14968,80
14969,80
14970,79
14971,79
14972,77
14973,77
14974,77
14975,77
14976,77
14977,76
14978,76
14979,74
14980,74
14981,75
14982,74
14983,75
14984,76
14985,77
14986,78
14987,80
14988,83
14989,86
14990,91
14991,90
14992,91
14993,91
14994,90
14995,89
14996,88
14997,82
14998,82
14999,82
15000,81
15001,80
15002,80
15003,79
15004,79
15005,79
15006,80
15007,79
15008,80
15009,82
15010,82
15011,83
15012,83
15013,84
15014,85
15015,87
15016,90
15017,90
15018,96
15019,96
15020,88
15021,87
15022,86
15023,86
15024,89
15025,91
15026,91
15027,90
15028,89
15029,89
15030,89
15031,90
15032,90
15033,87
15034,87
15035,87
15036,87
15037,82
15038,83
15039,84
15040,83
15041,84
15042,94
15043,96
15044,102
15045,108
15046,111
15047,117
15048,122
15049,124
15050,120
15051,118
15052,118
15053,119
15054,126
15055,133
15056,137
15057,141
15058,143
15059,148
15060,154
15061,158
15062,162
15063,165
15064,166
15065,172
15066,175
15067,176
15068,178
15069,179
15070,180
15071,177
15072,173
15073,170
15074,164
15075,161
15076,159
15077,155
15078,154
15079,149
15080,140
15081,136
15082,136
15083,134
15084,133
15085,127
15086,124
15087,123
15088,123
15089,116
15090,110
15091,107
15092,110
15093,112
15094,110
15095,108
15096,93
15097,88
15098,86
15099,82
15100,82
15101,81
15102,79
15103,80
15104,79
15105,77
15106,76
15107,73
15108,73
15109,73
15110,84
15111,86
15112,87
15113,88
15114,88
15115,85
15116,84
15117,84
15118,84
15119,83
15120,83
15121,83
15122,83
15123,83
15124,84
15125,78
15126,80
15127,79
15128,79
15129,81
15130,81
15131,81
15132,80
15133,81
15134,83
15135,85
15136,87
15137,86
15138,86
15139,89
15140,93
15141,97
15142,99
15143,100
15144,97
15145,97
15146,98
15147,105
15148,105
15149,103
15150,102
15151,97
15152,91
15153,91
15154,93
15155,96
15156,94
15157,93
15158,93
15159,89
15160,88
15161,92
15162,96
15163,99
15164,101
15165,98
15166,96
15167,87
15168,89
15169,92
15170,90
15171,82
15172,83
15173,84
15174,81
15175,79
15176,78
15177,77
15178,77
15179,77
15180,77
15181,77
15182,77
15183,76
15184,77
15185,78
15186,79
15187,79
15188,80
15189,81
15190,83
15191,85
15192,86
15193,86
15194,88
15195,92
15196,93
15197,93
15198,88
15199,86
15200,86
15201,86
15202,88
15203,90
15204,89
15205,90
15206,90
15207,86
15208,85
15209,84
15210,82
15211,82
15212,82
15213,82
15214,83
15215,82
15216,84
15217,84
15218,83
15219,82
15220,81
15221,81
15222,80
15223,79
15224,77
15225,77
15226,78
15227,78
15228,78
15229,80
15230,87
15231,90
15232,89
15233,94
15234,98
15235,100
15236,105
15237,104
15238,101
15239,100
15240,101
15241,94
15242,92
15243,88
15244,87
15245,86
15246,83
15247,82
15248,82
15249,81
15250,81
15251,80
15252,80
15253,80
15254,80
15255,81
15256,80
15257,80
15258,79
15259,78
15260,78
15261,79
15262,80
15263,83
15264,85
15265,90
15266,93
15267,98
15268,98
15269,94
15270,92
15271,90
15272,88
15273,79
15274,79
15275,77
15276,74
15277,72
15278,71
15279,71
15280,71
15281,69
15282,68
15283,69
15284,72
15285,75
15286,84
15287,84
15288,92
15289,101
15290,112
15291,123
15292,128
15293,132
15294,133
15295,137
15296,139
15297,142
15298,147
15299,151
15300,157
15301,162
15302,165
15303,169
15304,168
15305,167
15306,163
15307,162
15308,156
15309,156
15310,155
15311,153
15312,147
15313,145
15314,143
15315,142
15316,141
15317,138
15318,129
15319,129
15320,135
15321,132
15322,127
15323,127
15324,125
15325,125
15326,123
15327,112
15328,112
15329,100
15330,93
15331,91
15332,90
15333,87
15334,86
15335,83
15336,83
15337,82
15338,81
15339,79
15340,77
15341,77
15342,75
15343,73
15344,76
15345,73
15346,74
15347,74
15348,74
15349,73
15350,72
15351,74
15352,75
15353,79
15354,84
15355,84
15356,87
15357,108
15358,119
15359,127
15360,129
15361,133
15362,136
15363,140
15364,143
15365,148
15366,152
15367,154
15368,158
15369,161
15370,161
15371,158
15372,146
15373,142
15374,140
15375,137
15376,134
15377,132
15378,130
15379,125
15380,122
15381,116
15382,109
15383,108
15384,99
15385,93
15386,95
15387,81
15388,79
15389,79
15390,78
15391,82
15392,81
15393,80
15394,83
15395,84
15396,83
15397,80
15398,77
15399,76
15400,74
15401,72
15402,70
15403,69
15404,69
15405,68
15406,68
15407,68
15408,67
15409,68
15410,69
15411,69
15412,71
15413,72
15414,72
15415,74
15416,76
15417,78
15418,81
15419,81
15420,77
15421,77
15422,76
15423,76
15424,76
15425,75
15426,75
15427,75
15428,74
15429,73
15430,73
15431,73
15432,72
15433,72
15434,72
15435,71
15436,71
15437,70
15438,70
15439,72
15440,73
15441,72
15442,73
15443,73
15444,72
15445,72
15446,72
15447,71
15448,70
15449,70
15450,69
15451,67
15452,66
15453,66
15454,67
15455,66
15456,66
15457,66
15458,66
15459,66
15460,66
15461,67
15462,68
15463,69
15464,69
15465,68
15466,68
15467,68
15468,68
15469,68
15470,71
15471,75
15472,77
15473,90
15474,94
15475,91
15476,88
15477,85
15478,84
15479,84
15480,82
15481,82
15482,84
15483,84
15484,85
15485,89
15486,85
15487,84
15488,82
15489,83
15490,83
15491,83
15492,84
15493,86
15494,87
15495,84
15496,83
15497,83
15498,83
15499,83
15500,83
15501,82
15502,81
15503,80
15504,79
15505,79
15506,79
15507,80
15508,80
15509,80
15510,80
15511,80
15512,80
15513,79
15514,79
15515,79
15516,79
15517,81
15518,85
15519,89
15520,90
15521,93
15522,96
15523,98
15524,104
15525,106
15526,116
15527,119
15528,101
15529,87
15530,84
15531,85
15532,91
15533,95
15534,110
15535,118
15536,123
15537,119
15538,116
15539,115
15540,117
15541,119
15542,121
15543,122
15544,120
15545,115
15546,119
15547,120
15548,132
15549,136
15550,139
15551,148
15552,155
15553,159
15554,164
15555,169
15556,170
15557,172
15558,176
15559,176
15560,177
15561,175
15562,176
15563,177
15564,174
15565,167
15566,163
15567,158
15568,154
15569,151
15570,148
15571,143
15572,138
15573,138
15574,137
15575,135
15576,120
15577,118
15578,116
15579,118
15580,118
15581,121
15582,121
15583,120
15584,117
15585,118
15586,116
15587,113
15588,112
15589,101
15590,93
15591,91
15592,89
15593,88
15594,90
15595,92
15596,92
15597,91
15598,90
15599,91
15600,86
15601,83
15602,81
15603,81
15604,79
15605,79
15606,80
15607,80
15608,80
15609,85
15610,85
15611,84
15612,84
15613,82
15614,84
15615,85
15616,84
15617,84
15618,84
15619,83
15620,82
15621,81
15622,80
15623,80
15624,79
15625,76
15626,75
15627,73
15628,73
15629,75
15630,75
15631,72
15632,71
15633,71
15634,70
15635,69
15636,70
15637,72
15638,71
15639,71
15640,72
15641,72
15642,73
15643,75
15644,79
15645,85
15646,86
15647,82
15648,82
15649,82
15650,80
15651,79
15652,79
15653,77
15654,77
15655,77
15656,78
15657,79
15658,79
15659,79
15660,80
15661,82
15662,82
15663,80
15664,80
15665,80
15666,80
15667,78
15668,78
15669,78
15670,78
15671,77
15672,76
15673,75
15674,75
15675,75
15676,75
15677,74
15678,75
15679,76
15680,76
15681,76
15682,77
15683,77
15684,79
15685,79
15686,81
15687,81
15688,81
15689,80
15690,80
15691,79
15692,79
15693,79
15694,79
15695,79
15696,79
15697,79
15698,79
15699,79
15700,79
15701,80
15702,79
15703,79
15704,79
15705,80
15706,80
15707,83
15708,83
15709,83
15710,82
15711,83
15712,84
15713,85
15714,84
15715,82
15716,82
15717,81
15718,81
15719,80
15720,80
15721,82
15722,83
15723,82
15724,82
15725,81
15726,81
15727,81
15728,81
15729,81
15730,81
15731,80
15732,80
15733,80
15734,78
15735,78
15736,79
15737,79
15738,78
15739,78
15740,77
15741,77
15742,77
15743,76
15744,76
15745,76
15746,76
15747,76
15748,75
15749,76
15750,76
15751,76
15752,76
15753,76
15754,76
15755,76
15756,76
15757,77
15758,78
15759,80
15760,83
15761,86
15762,84
15763,83
15764,82
15765,81
15766,81
15767,82
15768,82
15769,83
15770,83
15771,84
15772,83
15773,83
15774,84
15775,84
15776,83
15777,83
15778,83
15779,85
15780,85
15781,86
15782,86
15783,86
15784,86
15785,86
15786,86
15787,86
15788,86
15789,86
15790,87
15791,89
15792,90
15793,90
15794,89
15795,88
15796,88
15797,88
15798,85
15799,85
15800,86
15801,86
15802,84
15803,85
15804,88
15805,88
15806,83
15807,84
15808,86
15809,88
15810,89
15811,92
15812,97
15813,100
15814,101
15815,100
15816,98
15817,97
15818,98
15819,92
15820,89
15821,86
15822,86
15823,89
15824,95
15825,96
15826,99
15827,99
15828,93
15829,94
15830,98
15831,97
15832,96
15833,99
15834,103
15835,101
15836,103
15837,103
15838,106
15839,112
15840,120
15841,129
15842,129
15843,129
15844,131
15845,133
15846,135
15847,135
15848,135
15849,137
15850,138
15851,140
15852,140
15853,140
15854,138
15855,138
15856,138
15857,140
15858,140
15859,143
15860,143
15861,138
15862,124
15863,124
15864,127
15865,130
15866,132
15867,135
15868,135
15869,131
15870,125
15871,126
15872,131
15873,130
15874,127
15875,126
15876,126
15877,123
15878,113
15879,110
15880,107
15881,105
15882,106
15883,105
15884,104
15885,102
15886,101
15887,101
15888,102
15889,98
15890,98
15891,100
15892,104
15893,102
15894,99
15895,101
15896,106
15897,107
15898,104
15899,100
15900,101
15901,100
15902,101
15903,101
15904,102
15905,100
15906,98
15907,97
15908,96
15909,93
15910,92
15911,93
15912,93
15913,90
15914,88
15915,89
15916,90
15917,88
15918,86
15919,84
15920,81
15921,81
15922,83
15923,82
15924,83
15925,86
15926,89
15927,93
15928,97
15929,96
15930,96
15931,98
15932,96
15933,87
15934,86
15935,84
15936,85
15937,88
15938,89
15939,89
15940,88
15941,89
15942,90
15943,94
15944,93
15945,88
15946,88
15947,91
15948,95
15949,95
15950,94
15951,98
15952,100
15953,105
15954,110
15955,109
15956,110
15957,118
15958,120
15959,125
15960,125
15961,125
15962,129
15963,132
15964,135
15965,138
15966,139
15967,141
15968,144
15969,145
15970,144
15971,141
15972,141
15973,140
15974,139
15975,140
15976,139
15977,139
15978,140
15979,143
15980,144
15981,139
15982,138
15983,138
15984,142
15985,142
15986,140
15987,132
15988,130
15989,130
15990,131
15991,128
15992,129
15993,123
15994,108
15995,95
15996,98
15997,104
15998,103
15999,99
16000,96
16001,92
16002,86
16003,84
16004,82
16005,84
16006,86
16007,88
16008,88
16009,88
16010,92
16011,98
16012,93
16013,90
16014,92
16015,87
16016,85
16017,84
16018,82
16019,80
16020,80
16021,80
16022,80
16023,83
16024,84
16025,86
16026,87
16027,84
16028,84
16029,86
16030,86
16031,86
16032,85
16033,85
16034,88
16035,88
16036,89
16037,94
16038,100
16039,103
16040,103
16041,103
16042,102
16043,102
16044,103
16045,97
16046,94
16047,97
16048,99
16049,100
16050,107
16051,113
16052,115
16053,119
16054,121
16055,128
16056,132
16057,137
16058,139
16059,141
16060,143
16061,144
16062,145
16063,146
16064,148
16065,148
16066,147
16067,145
16068,146
16069,147
16070,148
16071,149
16072,150
16073,154
16074,156
16075,157
16076,157
16077,156
16078,156
16079,152
16080,148
16081,142
16082,140
16083,134
16084,131
16085,134
16086,134
16087,133
16088,134
16089,133
16090,132
16091,131
16092,132
16093,135
16094,135
16095,127
16096,122
16097,124
16098,126
16099,129
16100,121
16101,119
16102,124
16103,129
16104,124
16105,122
16106,119
16107,115
16108,100
16109,90
16110,88
16111,91
16112,94
16113,94
16114,95
16115,96
16116,98
16117,99
16118,86
16119,82
16120,79
16121,77
16122,79
16123,85
16124,92
16125,113
16126,117
16127,113
16128,115
16129,118
16130,115
16131,110
16132,113
16133,106
16134,100
16135,94
16136,96
16137,107
16138,109
16139,106
16140,104
16141,106
16142,107
16143,109
16144,114
16145,120
16146,123
16147,125
16148,132
16149,134
16150,135
16151,135
16152,136
16153,136
16154,137
16155,140
16156,144
16157,147
16158,150
16159,154
16160,154
16161,156
16162,156
16163,154
16164,153
16165,148
16166,141
16167,132
16168,132
16169,135
16170,134
16171,133
16172,133
16173,134
16174,135
16175,135
16176,134
16177,132
16178,132
16179,132
16180,132
16181,129
16182,128
16183,130
16184,130
16185,113
16186,114
16187,117
16188,120
16189,115
16190,111
16191,112
16192,113
16193,107
16194,108
16195,114
16196,118
16197,113
16198,116
16199,119
16200,122
16201,129
16202,130
16203,130
16204,129
16205,122
16206,124
16207,129
16208,133
16209,138
16210,143
16211,148
16212,150
16213,148
16214,147
16215,146
16216,145
16217,144
16218,145
16219,145
16220,144
16221,143
16222,144
16223,144
16224,143
16225,141
16226,139
16227,133
16228,127
16229,126
16230,127
16231,127
16232,111
16233,110
16234,112
16235,101
16236,98
16237,98
16238,98
16239,105
16240,108
16241,112
16242,122
16243,122
16244,117
16245,115
16246,100
16247,93
16248,97
16249,114
16250,117
16251,113
16252,109
16253,110
16254,112
16255,115
16256,114
16257,109
16258,109
16259,112
16260,116
16261,118
16262,116
16263,108
16264,110
16265,119
16266,125
16267,121
16268,118
16269,111
16270,111
16271,114
16272,126
16273,132
16274,136
16275,136
16276,138
16277,143
16278,143
16279,145
16280,143
16281,143
16282,145
16283,145
16284,140
16285,137
16286,136
16287,137
16288,137
16289,137
16290,136
16291,132
16292,130
16293,130
16294,130
16295,128
16296,131
16297,132
16298,131
16299,128
16300,115
16301,104
16302,104
16303,99
16304,96
16305,94
16306,93
16307,98
16308,97
16309,99
16310,105
16311,114
16312,113
16313,103
16314,95
16315,98
16316,100
16317,99
16318,95
16319,97
16320,101
16321,98
16322,101
16323,104
16324,99
16325,102
16326,106
16327,112
16328,104
16329,89
16330,90
16331,95
16332,102
16333,110
16334,116
16335,118
16336,121
16337,122
16338,118
16339,113
16340,118
16341,122
16342,124
16343,124
16344,121
16345,118
16346,122
16347,104
16348,101
16349,105
16350,109
16351,112
16352,115
16353,115
16354,113
16355,112
16356,112
16357,113
16358,109
16359,98
16360,97
16361,100
16362,101
16363,99
16364,99
16365,104
16366,106
16367,108
16368,103
16369,99
16370,103
16371,105
16372,105
16373,104
16374,103
16375,103
16376,106
16377,106
16378,105
16379,103
16380,101
16381,99
16382,98
16383,97
16384,97
16385,97
16386,95
16387,96
16388,99
16389,101
16390,96
16391,93
16392,94
16393,98
16394,97
16395,95
16396,95
16397,101
16398,102
16399,94
16400,91
16401,92
16402,93
16403,95
16404,98
16405,99
16406,101
16407,103
16408,109
16409,112
16410,106
16411,102
16412,105
16413,111
16414,115
16415,115
16416,113
16417,112
16418,110
16419,106
16420,104
16421,105
16422,105
16423,106
16424,107
16425,108
16426,108
16427,108
16428,105
16429,98
16430,102
16431,103
16432,102
16433,100
16434,103
16435,108
16436,108
16437,102
16438,101
16439,102
16440,104
16441,99
16442,99
16443,100
16444,100
16445,98
16446,98
16447,98
16448,93
16449,93
16450,87
16451,88
16452,92
16453,95
16454,98
16455,100
16456,100
16457,100
16458,99
16459,100
16460,101
16461,99
16462,94
16463,93
16464,97
16465,97
16466,97
16467,105
16468,105
16469,100
16470,99
16471,101
16472,100
16473,97
16474,99
16475,103
16476,103
16477,108
16478,114
16479,118
16480,117
16481,116
16482,116
16483,117
16484,116
16485,102
16486,100
16487,101
16488,107
16489,110
16490,115
16491,118
16492,120
16493,118
16494,104
16495,103
16496,107
16497,115
16498,118
16499,117
16500,99
16501,92
16502,95
16503,108
16504,109
16505,109
16506,111
16507,113
16508,115
16509,115
16510,117
16511,118
16512,116
16513,114
16514,111
16515,114
16516,117
16517,117
16518,120
16519,122
16520,117
16521,113
16522,112
16523,116
16524,119
16525,121
16526,121
16527,118
16528,119
16529,119
16530,110
16531,103
16532,95
16533,92
16534,89
16535,95
16536,99
16537,103
16538,104
16539,103
16540,104
16541,108
16542,110
16543,110
16544,109
16545,110
16546,111
16547,104
16548,104
16549,103
16550,102
16551,101
16552,99
16553,96
16554,94
16555,97
16556,98
16557,98
16558,102
16559,105
16560,105
16561,104
16562,104
16563,112
16564,113
16565,113
16566,113
16567,113
16568,112
16569,109
16570,108
16571,109
16572,109
16573,109
16574,108
16575,112
16576,113
16577,112
16578,110
16579,108
16580,109
16581,110
16582,112
16583,109
16584,104
16585,105
16586,108
16587,108
16588,110
16589,113
16590,107
16591,107
16592,108
16593,115
16594,117
16595,119
16596,120
16597,120
16598,116
16599,116
16600,117
16601,117
16602,113
16603,111
16604,109
16605,111
16606,111
16607,97
16608,95
16609,95
16610,94
16611,98
16612,99
16613,104
16614,103
16615,99
16616,99
16617,100
16618,102
16619,104
16620,103
16621,100
16622,102
16623,104
16624,108
16625,111
16626,113
16627,113
16628,115
16629,115
16630,111
16631,106
16632,107
16633,109
16634,110
16635,109
16636,108
16637,108
16638,108
16639,107
16640,110
16641,112
16642,114
16643,115
16644,113
16645,114
16646,114
16647,114
16648,114
16649,108
16650,106
16651,107
16652,104
16653,97
16654,96
16655,97
16656,98
16657,99
16658,99
16659,100
16660,103
16661,107
16662,109
16663,110
16664,109
16665,108
16666,109
16667,112
16668,116
16669,119
16670,122
16671,126
16672,127
16673,127
16674,126
16675,125
16676,126
16677,131
16678,132
16679,131
16680,126
16681,125
16682,128
16683,128
16684,126
16685,119
16686,118
16687,124
16688,124
16689,125
16690,124
16691,124
16692,125
16693,125
16694,125
16695,126
16696,127
16697,128
16698,125
16699,124
16700,124
16701,123
16702,122
16703,119
16704,114
16705,109
16706,112
16707,114
16708,114
16709,108
16710,106
16711,105
16712,105
16713,104
16714,103
16715,100
16716,97
16717,92
16718,89
16719,88
16720,89
16721,88
16722,86
16723,85
16724,87
16725,87
16726,88
16727,93
16728,94
16729,96
16730,97
16731,98
16732,94
16733,94
16734,99
16735,104
16736,105
16737,103
16738,105
16739,106
16740,103
16741,102
16742,104
16743,106
16744,107
16745,104
16746,106
16747,109
16748,109
16749,111
16750,111
16751,109
16752,107
16753,107
16754,114
16755,113
16756,106
16757,96
16758,98
16759,105
16760,109
16761,113
16762,114
16763,99
16764,93
16765,90
16766,90
16767,87
16768,85
16769,85
16770,85
16771,85
16772,82
16773,84
16774,94
16775,107
16776,111
16777,112
16778,113
16779,113
16780,113
16781,113
16782,112
16783,106
16784,105
16785,108
16786,108
16787,112
16788,115
16789,117
16790,119
16791,118
16792,119
16793,121
16794,122
16795,119
16796,117
16797,115
16798,115
16799,115
16800,118
16801,119
16802,120
16803,120
16804,119
16805,119
16806,119
16807,121
16808,121
16809,122
16810,122
16811,121
16812,115
16813,115
16814,115
16815,116
16816,117
16817,117
16818,108
16819,95
16820,97
16821,100
16822,107
16823,107
16824,109
16825,111
16826,111
16827,113
16828,121
16829,122
16830,119
16831,110
16832,112
16833,118
16834,121
16835,124
16836,116
16837,114
16838,114
16839,115
16840,117
16841,117
16842,107
16843,107
16844,110
16845,94
16846,91
16847,92
16848,94
16849,96
16850,99
16851,99
16852,103
16853,104
16854,104
16855,105
16856,105
16857,105
16858,88
16859,89
16860,101
16861,104
16862,106
16863,105
16864,104
16865,105
16866,107
16867,101
16868,92
16869,92
16870,96
16871,99
16872,104
16873,105
16874,106
16875,106
16876,107
16877,106
16878,107
16879,107
16880,111
16881,110
16882,108
16883,106
16884,107
16885,111
16886,112
16887,114
16888,114
16889,114
16890,117
16891,121
16892,125
16893,125
16894,124
16895,121
16896,121
16897,121
16898,118
16899,118
16900,112
16901,111
16902,113
16903,117
16904,116
16905,112
16906,112
16907,112
16908,115
16909,116
16910,119
16911,120
16912,120
16913,120
16914,121
16915,122
16916,122
16917,114
16918,110
16919,112
16920,117
16921,118
16922,120
16923,119
16924,118
16925,118
16926,119
16927,121
16928,123
16929,122
16930,122
16931,123
16932,125
16933,126
16934,128
16935,128
16936,128
16937,131
16938,133
16939,133
16940,132
16941,130
16942,131
16943,131
16944,132
16945,132
16946,129
16947,129
16948,131
16949,130
16950,127
16951,127
16952,128
16953,131
16954,132
16955,123
16956,118
16957,121
16958,125
16959,127
16960,127
16961,127
16962,127
16963,127
16964,127
16965,125
16966,125
16967,125
16968,124
16969,124
16970,123
16971,122
16972,115
16973,114
16974,117
16975,118
16976,106
16977,103
16978,98
16979,99
16980,102
16981,106
16982,114
16983,120
16984,123
16985,129
16986,131
16987,126
16988,126
16989,126
16990,123
16991,121
16992,119
16993,119
16994,121
16995,120
16996,118
16997,119
16998,119
16999,120
17000,121
17001,123
17002,123
17003,127
17004,128
17005,129
17006,130
17007,130
17008,130
17009,130
17010,131
17011,134
17012,134
17013,131
17014,131
17015,131
17016,134
17017,134
17018,131
17019,126
17020,122
17021,121
17022,122
17023,124
17024,125
17025,125
17026,112
17027,111
17028,111
17029,111
17030,107
17031,103
17032,101
17033,102
17034,108
17035,112
17036,111
17037,108
17038,110
17039,114
17040,105
17041,106
17042,107
17043,107
17044,107
17045,106
17046,108
17047,94
17048,91
17049,91
17050,90
17051,92
17052,93
17053,96
17054,98
17055,88
17056,82
17057,82
17058,83
17059,84
17060,84
17061,85
17062,88
17063,94
17064,104
17065,105
17066,110
17067,111
17068,104
17069,103
17070,100
17071,99
17072,100
17073,102
17074,100
17075,99
17076,103
17077,103
17078,105
17079,111
17080,112
17081,101
17082,96
17083,98
17084,98
17085,99
17086,102
17087,109
17088,117
17089,118
17090,120
17091,119
17092,113
17093,103
17094,104
17095,110
17096,115
17097,119
17098,118
17099,115
17100,112
17101,110
17102,114
17103,118
17104,120
17105,121
17106,122
17107,124
17108,125
17109,128
17110,128
17111,129
17112,131
17113,132
17114,126
17115,124
17116,126
17117,127
17118,125
17119,125
17120,124
17121,123
17122,120
17123,119
17124,119
17125,121
17126,123
17127,124
17128,125
17129,128
17130,133
17131,134
17132,136
17133,137
17134,139
17135,139
17136,140
17137,142
17138,143
17139,140
17140,138
17141,138
17142,138
17143,138
17144,137
17145,137
17146,135
17147,133
17148,132
17149,137
17150,140
17151,141
17152,142
17153,144
17154,145
17155,146
17156,149
17157,150
17158,153
17159,155
17160,155
17161,154
17162,153
17163,155
17164,153
17165,147
17166,144
17167,142
17168,140
17169,141
17170,145
17171,149
17172,153
17173,158
17174,159
17175,162
17176,163
17177,164
17178,164
17179,160
17180,156
17181,156
17182,159
17183,160
17184,155
17185,150
17186,147
17187,141
17188,140
17189,139
17190,137
17191,130
17192,125
17193,122
17194,121
17195,120
17196,117
17197,114
17198,112
17199,109
17200,108
17201,108
17202,106
17203,97
17204,100
17205,90
17206,89
17207,91
17208,92
17209,94
17210,92
17211,94
17212,96
17213,94
17214,94
17215,94
17216,96
17217,98
17218,95
17219,91
17220,92
17221,92
17222,92
17223,94
17224,91
17225,89
17226,92
17227,92
17228,91
17229,88
17230,91
17231,93
17232,92
17233,93
17234,98
17235,105
17236,112
17237,120
17238,123
17239,127
17240,130
17241,134
17242,138
17243,144
17244,145
17245,151
17246,155
17247,155
17248,150
17249,149
17250,147
17251,148
17252,148
17253,151
17254,152
17255,151
17256,150
17257,150
17258,153
17259,156
17260,155
17261,155
17262,155
17263,156
17264,157
17265,160
17266,163
17267,166
17268,166
17269,166
17270,166
17271,168
17272,170
17273,172
17274,174
17275,175
17276,175
17277,176
17278,169
17279,167
17280,164
17281,164
17282,164
17283,163
17284,161
17285,161
17286,160
17287,159
17288,157
17289,154
17290,152
17291,151
17292,150
17293,147
17294,143
17295,142
17296,140
17297,139
17298,141
17299,140
17300,126
17301,121
17302,120
17303,121
17304,122
17305,122
17306,123
17307,121
17308,121
17309,125
17310,125
17311,118
17312,115
17313,116
17314,121
17315,121
17316,116
17317,116
17318,120
17319,122
17320,123
17321,114
17322,110
17323,107
17324,109
17325,113
17326,115
17327,117
17328,119
17329,119
17330,120
17331,118
17332,117
17333,119
17334,118
17335,102
17336,100
17337,112
17338,121
17339,127
17340,131
17341,135
17342,141
17343,146
17344,151
17345,156
17346,159
17347,158
17348,156
17349,153
17350,151
17351,151
17352,147
17353,146
17354,146
17355,149
17356,151
17357,151
17358,149
17359,148
17360,147
17361,145
17362,142
17363,138
17364,137
17365,138
17366,136
17367,134
17368,122
17369,121
17370,125
17371,128
17372,132
17373,137
17374,143
17375,153
17376,159
17377,161
17378,166
17379,170
17380,172
17381,173
17382,174
17383,172
17384,169
17385,165
17386,163
17387,162
17388,159
17389,157
17390,157
17391,158
17392,157
17393,155
17394,153
17395,153
17396,154
17397,150
17398,148
17399,146
17400,146
17401,146
17402,146
17403,146
17404,145
17405,145
17406,140
17407,138
17408,134
17409,132
17410,132
17411,128
17412,122
17413,117
17414,118
17415,121
17416,111
17417,102
17418,103
17419,112
17420,116
17421,122
17422,127
17423,134
17424,146
17425,147
17426,155
17427,158
17428,162
17429,165
17430,169
17431,172
17432,174
17433,174
17434,175
17435,176
17436,176
17437,176
17438,175
17439,173
17440,170
17441,169
17442,166
17443,164
17444,157
17445,156
17446,152
17447,149
17448,147
17449,147
17450,145
17451,138
17452,137
17453,135
17454,133
17455,129
17456,123
17457,120
17458,117
17459,112
17460,110
17461,112
17462,107
17463,106
17464,109
17465,110
17466,107
17467,108
17468,109
17469,112
17470,112
17471,109
17472,109
17473,105
17474,104
17475,105
17476,106
17477,108
17478,110
17479,109
17480,110
17481,116
17482,123
17483,126
17484,129
17485,132
17486,138
17487,147
17488,148
17489,147
17490,144
17491,144
17492,145
17493,148
17494,150
17495,159
17496,162
17497,163
17498,164
