,0
2141,110.0
2142,104.0
2143,98.0
2144,98.0
2145,92.0
2146,89.0
2147,88.0
2148,93.0
2149,97.0
2150,101.0
2151,103.0
2152,103.0
2153,101.0
2154,100.0
2155,104.0
2156,107.0
2157,109.0
2158,103.0
2159,103.0
2160,104.0
2161,103.0
2162,101.0
2163,102.0
2164,102.0
2165,103.0
2166,107.0
2167,106.0
2168,104.0
2169,104.0
2170,103.0
2171,101.0
2172,106.0
2173,109.0
2174,107.0
2175,103.0
2176,100.0
2177,99.0
2178,105.0
2179,107.0
2180,106.0
2181,104.0
2182,108.0
2183,102.0
2184,102.0
2185,108.0
2186,109.0
2187,106.0
2188,106.0
2189,108.0
2190,107.0
2191,109.0
2192,109.0
2193,115.0
2194,113.0
2195,113.0
2196,116.0
2197,111.0
2198,114.0
2199,112.0
2200,110.0
2201,108.0
2202,102.0
2203,102.0
2204,99.0
2205,107.0
2206,108.0
2207,105.0
2208,103.0
2209,102.0
2210,103.0
2211,103.0
2212,103.0
2213,103.0
2214,101.0
2215,99.0
2216,99.0
2217,94.0
2218,91.0
2219,91.0
2220,93.0
2221,95.0
2222,97.0
2223,97.0
2224,91.0
2225,93.0
2226,100.0
2227,102.0
2228,107.0
2229,101.0
2230,103.0
2231,103.0
2232,103.0
2233,104.0
2234,105.0
2235,105.0
2236,103.0
2237,102.0
2238,100.0
2239,101.0
2240,103.0
2241,104.0
2242,105.0
2243,108.0
2244,103.0
2245,102.0
2246,99.0
2247,103.0
2248,102.0
2249,100.0
2250,101.0
2251,104.0
2252,109.0
2253,109.0
2254,106.0
2255,103.0
2256,99.0
2257,100.0
2258,99.0
2259,100.0
2260,99.0
2261,95.0
2262,91.0
2263,91.0
2264,93.0
2265,93.0
2266,91.0
2267,91.0
2268,89.0
2269,92.0
2270,95.0
2271,95.0
2272,94.0
2273,100.0
2274,96.0
2275,94.0
2276,97.0
2277,99.0
2278,100.0
2279,103.0
2280,103.0
2281,100.0
2282,98.0
2283,95.0
2284,95.0
2285,96.0
2286,95.0
2287,97.0
2288,99.0
2289,100.0
2290,102.0
2291,102.0
2292,104.0
2293,110.0
2294,113.0
2295,113.0
2296,112.0
2297,111.0
2298,108.0
2299,109.0
2300,110.0
2301,112.0
2302,107.0
2303,111.0
2304,117.0
2305,116.0
2306,113.0
2307,111.0
2308,111.0
2309,109.0
2310,109.0
2311,110.0
2312,110.0
2313,109.0
2314,108.0
2315,109.0
2316,109.0
2317,107.0
2318,103.0
2319,99.0
2320,99.0
2321,105.0
2322,104.0
2323,106.0
2324,107.0
2325,109.0
2326,106.0
2327,103.0
2328,100.0
2329,98.0
2330,98.0
2331,100.0
2332,100.0
2333,104.0
2334,105.0
2335,108.0
2336,107.0
2337,104.0
2338,104.0
2339,109.0
2340,112.0
2341,110.0
2342,110.0
2343,116.0
2344,116.0
2345,115.0
2346,114.0
2347,119.0
2348,112.0
2349,108.0
2350,106.0
2351,106.0
2352,108.0
2353,108.0
2354,102.0
2355,107.0
2356,106.0
2357,105.0
2358,103.0
2359,103.0
2360,106.0
2361,108.0
2362,115.0
2363,118.0
2364,119.0
2365,118.0
2366,116.0
2367,112.0
2368,109.0
2369,108.0
2370,106.0
2371,108.0
2372,105.0
2373,107.0
2374,107.0
2375,105.0
2376,106.0
2377,108.0
2378,105.0
2379,105.0
2380,106.0
2381,105.0
2382,105.0
2383,104.0
2384,108.0
2385,112.0
2386,112.0
2387,111.0
2388,109.0
2389,112.0
2390,112.0
2391,113.0
2392,114.0
2393,115.0
2394,108.0
2395,107.0
2396,105.0
2397,102.0
2398,102.0
2399,106.0
2400,108.0
2401,111.0
2402,111.0
2403,112.0
2404,111.0
2405,108.0
2406,112.0
2407,111.0
2408,112.0
2409,113.0
2410,113.0
2411,111.0
2412,110.0
2413,109.0
2414,110.0
2415,113.0
2416,111.0
2417,112.0
2418,109.0
2419,105.0
2420,104.0
2421,105.0
2422,102.0
2423,101.0
2424,102.0
2425,106.0
2426,105.0
2427,105.0
2428,104.0
2429,104.0
2430,104.0
2431,105.0
2432,105.0
2433,105.0
2434,102.0
2435,104.0
2436,104.0
2437,108.0
2438,105.0
2439,107.0
2440,107.0
2441,106.0
2442,104.0
2443,102.0
2444,101.0
2445,100.0
2446,104.0
2447,106.0
2448,107.0
2449,107.0
2450,108.0
2451,109.0
2452,114.0
2453,112.0
2454,106.0
2455,103.0
2456,108.0
2457,109.0
2458,107.0
2459,109.0
2460,112.0
2461,112.0
2462,108.0
2463,105.0
2464,104.0
2465,102.0
2466,108.0
2467,109.0
2468,110.0
2469,106.0
2470,104.0
2471,104.0
2472,107.0
2473,111.0
2474,109.0
2475,106.0
2476,110.0
2477,111.0
2478,113.0
2479,112.0
2480,118.0
2481,124.0
2482,130.0
2483,125.0
2484,109.0
2485,106.0
2486,106.0
2487,107.0
2488,109.0
2489,111.0
2490,113.0
2491,113.0
2492,113.0
2493,113.0
2494,109.0
2495,108.0
2496,107.0
2497,106.0
2498,109.0
2499,106.0
2500,100.0
2501,98.0
2502,104.0
2503,106.0
2504,108.0
2505,107.0
2506,108.0
2507,109.0
2508,108.0
2509,107.0
2510,108.0
2511,114.0
2512,113.0
2513,110.0
2514,107.0
2515,107.0
2516,107.0
2517,101.0
2518,107.0
2519,106.0
2520,106.0
2521,107.0
2522,105.0
2523,98.0
2524,92.0
2525,98.0
2526,104.0
2527,98.0
2528,98.0
2529,91.0
2530,91.0
2531,97.0
2532,103.0
2533,109.0
2534,109.0
2535,109.0
2536,109.0
2537,104.0
2538,102.0
2539,106.0
2540,109.0
2541,116.0
2542,122.0
2543,119.0
2544,113.0
2545,112.0
2546,114.0
2547,110.0
2548,106.0
2549,103.0
2550,109.0
2551,109.0
2552,103.0
2553,109.0
2554,110.0
2555,103.0
2556,103.0
2557,103.0
2558,103.0
2559,109.0
2560,109.0
2561,103.0
2562,105.0
2563,112.0
2564,112.0
2565,106.0
2566,99.0
2567,99.0
2568,106.0
2569,106.0
2570,100.0
2571,94.0
2572,94.0
2573,98.0
2574,103.0
2575,104.0
2576,98.0
2577,98.0
2578,104.0
2579,110.0
2580,107.0
2581,108.0
2582,102.0
2583,101.0
2584,103.0
2585,103.0
2586,107.0
2587,104.0
2588,103.0
2589,106.0
2590,108.0
2591,108.0
2592,114.0
2593,108.0
2594,100.0
2595,106.0
2596,100.0
2597,100.0
2598,100.0
2599,100.0
2600,100.0
2601,106.0
2602,106.0
2603,112.0
2604,111.0
2605,111.0
2606,109.0
2607,115.0
2608,117.0
2609,111.0
2610,108.0
2611,107.0
2612,108.0
2613,109.0
2614,112.0
2615,118.0
2616,119.0
2617,113.0
2618,107.0
2619,101.0
2620,100.0
2621,94.0
2622,100.0
2623,94.0
2624,100.0
2625,100.0
2626,106.0
2627,100.0
2628,93.0
2629,109.0
2630,104.0
2631,110.0
2632,104.0
2633,103.0
2634,109.0
2635,109.0
2636,109.0
2637,109.0
2638,103.0
2639,103.0
2640,96.0
2641,98.0
2642,104.0
2643,110.0
2644,110.0
2645,110.0
2646,110.0
2647,110.0
2648,104.0
2649,103.0
2650,103.0
2651,109.0
2652,115.0
2653,109.0
2654,103.0
2655,101.0
2656,107.0
2657,107.0
2658,108.0
2659,108.0
2660,108.0
2661,101.0
2662,110.0
2663,112.0
2664,112.0
2665,106.0
2666,104.0
2667,106.0
2668,105.0
2669,101.0
2670,108.0
2671,105.0
2672,102.0
2673,102.0
2674,108.0
2675,108.0
2676,112.0
2677,111.0
2678,110.0
2679,110.0
2680,113.0
2681,114.0
2682,111.0
2683,108.0
2684,110.0
2685,110.0
2686,106.0
2687,104.0
2688,104.0
2689,108.0
2690,105.0
2691,103.0
2692,104.0
2693,103.0
2694,103.0
2695,105.0
2696,105.0
2697,106.0
2698,109.0
2699,104.0
2700,100.0
2701,102.0
2702,105.0
2703,102.0
2704,96.0
2705,95.0
2706,100.0
2707,101.0
2708,104.0
2709,106.0
2710,102.0
2711,106.0
2712,107.0
2713,108.0
2714,105.0
2715,99.0
2716,97.0
2717,96.0
2718,98.0
2719,96.0
2720,94.0
2721,95.0
2722,102.0
2723,106.0
2724,106.0
2725,112.0
2726,112.0
2727,112.0
2728,111.0
2729,108.0
2730,108.0
2731,111.0
2732,109.0
2733,111.0
2734,116.0
2735,114.0
2736,108.0
2737,101.0
2738,102.0
2739,103.0
2740,109.0
2741,103.0
2742,109.0
2743,109.0
2744,109.0
2745,115.0
2746,109.0
2747,109.0
2748,110.0
2749,111.0
2750,111.0
2751,111.0
2752,111.0
2753,105.0
2754,99.0
2755,105.0
2756,111.0
2757,105.0
2758,106.0
2759,104.0
2760,98.0
2761,98.0
2762,96.0
2763,102.0
2764,105.0
2765,104.0
2766,104.0
2767,103.0
2768,101.0
2769,105.0
2770,110.0
2771,106.0
2772,100.0
2773,101.0
2774,101.0
2775,104.0
2776,104.0
2777,107.0
2778,102.0
2779,103.0
2780,103.0
2781,109.0
2782,108.0
2783,108.0
2784,108.0
2785,102.0
2786,108.0
2787,102.0
2788,102.0
2789,102.0
2790,102.0
2791,95.0
2792,101.0
2793,101.0
2794,100.0
2795,106.0
2796,106.0
2797,114.0
2798,107.0
2799,107.0
2800,107.0
2801,103.0
2802,106.0
2803,109.0
2804,110.0
2805,113.0
2806,117.0
2807,122.0
2808,123.0
2809,120.0
2810,114.0
2811,111.0
2812,105.0
2813,105.0
2814,105.0
2815,97.0
2816,103.0
2817,109.0
2818,103.0
2819,97.0
2820,97.0
2821,92.0
2822,91.0
2823,94.0
2824,100.0
2825,97.0
2826,97.0
2827,103.0
2828,97.0
2829,103.0
2830,103.0
2831,109.0
2832,108.0
2833,108.0
2834,102.0
2835,95.0
2836,95.0
2837,91.0
2838,97.0
2839,102.0
2840,108.0
2841,102.0
2842,101.0
2843,108.0
2844,102.0
2845,101.0
2846,101.0
2847,105.0
2848,101.0
2849,99.0
2850,100.0
2851,102.0
2852,102.0
2853,109.0
2854,103.0
2855,95.0
2856,95.0
2857,95.0
2858,97.0
2859,97.0
2860,97.0
2861,97.0
2862,91.0
2863,95.0
2864,97.0
2865,102.0
2866,104.0
2867,99.0
2868,97.0
2869,96.0
2870,100.0
2871,100.0
2872,99.0
2873,100.0
2874,98.0
2875,93.0
2876,93.0
2877,90.0
2878,91.0
2879,89.0
2880,90.0
2881,96.0
2882,102.0
2883,108.0
2884,108.0
2885,101.0
2886,101.0
2887,99.0
2888,99.0
2889,99.0
